------ Microcontroller Engine Governor - Version: 1.16 ------
-------------------------------------------------------------
PID Gains:        Kp: 0.013000   KpAlt: 0.025000   Kd: 1.000000
-------------------------------------------------------------
Set RPM:             3600    |  Min RPM:                300
                             |
RPM Precision        10       |  PID I Precision:         70
                             |
Start Steps:         850     |  Max Steps:               1200
                             |
RPM Calc Interval:   1       |  Num Magnets:             1
                             |
LCD Update Interval: 400     |  Serial Update Interval:  50
-------------------------------------------------------------

Time,RPM,Steps Remaining, PID p, PID pAlt, PID d, RPM Change, P Cmd, P Alt Cmd, D Cmd
6794,0.00,0,0,0,0,0.00,0,0,0
6844,0.00,0,0,0,0,0.00,0,0,0
6894,0.00,0,0,0,0,0.00,0,0,0
6944,0.00,0,0,0,0,0.00,0,0,0
6994,0.00,0,0,0,0,0.00,0,0,0
7044,0.00,0,0,0,0,0.00,0,0,0
7094,0.00,0,0,0,0,0.00,0,0,0
7144,0.00,0,0,0,0,0.00,0,0,0
7194,0.00,0,0,0,0,0.00,0,0,0
7244,0.00,0,0,0,0,0.00,0,0,0
7294,0.00,0,0,0,0,0.00,0,0,0
7344,0.00,0,0,0,0,0.00,0,0,0
7394,0.00,0,0,0,0,0.00,0,0,0
7444,0.00,0,0,0,0,0.00,0,0,0
7494,0.00,0,0,0,0,0.00,0,0,0
7544,0.00,0,0,0,0,0.00,0,0,0
7595,0.00,0,0,0,0,0.00,0,0,0
7645,0.00,0,0,0,0,0.00,0,0,0
7695,0.00,0,0,0,0,0.00,0,0,0
7745,0.00,0,0,0,0,0.00,0,0,0
7795,0.00,0,0,0,0,0.00,0,0,0
7845,0.00,0,0,0,0,0.00,0,0,0
7895,0.00,0,0,0,0,0.00,0,0,0
7945,0.00,0,0,0,0,0.00,0,0,0
7995,0.00,0,0,0,0,0.00,0,0,0
8045,0.00,0,0,0,0,0.00,0,0,0
8095,0.00,0,0,0,0,0.00,0,0,0
8145,0.00,0,0,0,0,0.00,0,0,0
8195,0.00,0,0,0,0,0.00,0,0,0
8245,0.00,0,0,0,0,0.00,0,0,0
8295,0.00,0,0,0,0,0.00,0,0,0
8345,0.00,0,0,0,0,0.00,0,0,0
8395,0.00,0,0,0,0,0.00,0,0,0
8445,0.00,0,0,0,0,0.00,0,0,0
8495,0.00,0,0,0,0,0.00,0,0,0
8545,0.00,0,0,0,0,0.00,0,0,0
8595,0.00,0,0,0,0,0.00,0,0,0
8645,0.00,0,0,0,0,0.00,0,0,0
8695,0.00,0,0,0,0,0.00,0,0,0
8745,0.00,0,0,0,0,0.00,0,0,0
8795,0.00,0,0,0,0,0.00,0,0,0
8845,0.00,0,0,0,0,0.00,0,0,0
8895,0.00,0,0,0,0,0.00,0,0,0
8945,0.00,0,0,0,0,0.00,0,0,0
8995,0.00,0,0,0,0,0.00,0,0,0
9046,0.00,0,0,0,0,0.00,0,0,0
9096,0.00,0,0,0,0,0.00,0,0,0
9146,0.00,0,0,0,0,0.00,0,0,0
9196,0.00,0,0,0,0,0.00,0,0,0
9246,0.00,0,0,0,0,0.00,0,0,0
9296,0.00,0,0,0,0,0.00,0,0,0
9346,0.00,0,0,0,0,0.00,0,0,0
9396,0.00,0,0,0,0,0.00,0,0,0
9446,0.00,0,0,0,0,0.00,0,0,0
9496,0.00,0,0,0,0,0.00,0,0,0
9546,0.00,0,0,0,0,0.00,0,0,0
9596,0.00,0,0,0,0,0.00,0,0,0
9646,0.00,0,0,0,0,0.00,0,0,0
9696,0.00,0,0,0,0,0.00,0,0,0
9746,0.00,0,0,0,0,0.00,0,0,0
9796,0.00,0,0,0,0,0.00,0,0,0
9846,0.00,0,0,0,0,0.00,0,0,0
9896,0.00,0,0,0,0,0.00,0,0,0
9946,0.00,0,0,0,0,0.00,0,0,0
9996,0.00,0,0,0,0,0.00,0,0,0
10046,0.00,0,0,0,0,0.00,0,0,0
10096,0.00,0,0,0,0,0.00,0,0,0
10146,0.00,0,0,0,0,0.00,0,0,0
10196,0.00,0,0,0,0,0.00,0,0,0
10246,0.00,0,0,0,0,0.00,0,0,0
10296,0.00,0,0,0,0,0.00,0,0,0
10346,0.00,0,0,0,0,0.00,0,0,0
10396,0.00,0,0,0,0,0.00,0,0,0
10446,0.00,0,0,0,0,0.00,0,0,0
10496,0.00,0,0,0,0,0.00,0,0,0
10546,0.00,0,0,0,0,0.00,0,0,0
10596,0.00,0,0,0,0,0.00,0,0,0
10646,0.00,0,0,0,0,0.00,0,0,0
10696,0.00,0,0,0,0,0.00,0,0,0
10746,0.00,0,0,0,0,0.00,0,0,0
10796,0.00,0,0,0,0,0.00,0,0,0
10846,0.00,0,0,0,0,0.00,0,0,0
10896,0.00,0,0,0,0,0.00,0,0,0
10946,0.00,0,0,0,0,0.00,0,0,0
10996,0.00,0,0,0,0,0.00,0,0,0
11046,0.00,0,0,0,0,0.00,0,0,0
11096,0.00,0,0,0,0,0.00,0,0,0
11146,0.00,0,0,0,0,0.00,0,0,0
11196,0.00,0,0,0,0,0.00,0,0,0
11246,0.00,0,0,0,0,0.00,0,0,0
11296,0.00,0,0,0,0,0.00,0,0,0
11346,0.00,0,0,0,0,0.00,0,0,0
11396,0.00,0,0,0,0,0.00,0,0,0
11446,0.00,0,0,0,0,0.00,0,0,0
11496,0.00,0,0,0,0,0.00,0,0,0
11546,0.00,0,0,0,0,0.00,0,0,0
11596,0.00,0,0,0,0,0.00,0,0,0
11646,0.00,0,0,0,0,0.00,0,0,0
11696,0.00,0,0,0,0,0.00,0,0,0
11746,0.00,0,0,0,0,0.00,0,0,0
11796,0.00,0,0,0,0,0.00,0,0,0
11846,0.00,0,0,0,0,0.00,0,0,0
11896,0.00,0,0,0,0,0.00,0,0,0
11947,0.00,0,0,0,0,0.00,0,0,0
11997,0.00,0,0,0,0,0.00,0,0,0
12047,0.00,0,0,0,0,0.00,0,0,0
12097,0.00,0,0,0,0,0.00,0,0,0
12147,0.00,0,0,0,0,0.00,0,0,0
12197,0.00,0,0,0,0,0.00,0,0,0
12247,0.00,0,0,0,0,0.00,0,0,0
12297,0.00,0,0,0,0,0.00,0,0,0
12347,0.00,0,0,0,0,0.00,0,0,0
12397,0.00,0,0,0,0,0.00,0,0,0
12447,0.00,0,0,0,0,0.00,0,0,0
12497,0.00,0,0,0,0,0.00,0,0,0
12547,0.00,0,0,0,0,0.00,0,0,0
12597,0.00,0,0,0,0,0.00,0,0,0
12647,0.00,0,0,0,0,0.00,0,0,0
12697,0.00,0,0,0,0,0.00,0,0,0
12747,0.00,0,0,0,0,0.00,0,0,0
12797,0.00,0,0,0,0,0.00,0,0,0
12847,0.00,0,0,0,0,0.00,0,0,0
12897,0.00,0,0,0,0,0.00,0,0,0
12947,0.00,0,0,0,0,0.00,0,0,0
12997,0.00,0,0,0,0,0.00,0,0,0
13047,0.00,0,0,0,0,0.00,0,0,0
13097,0.00,0,0,0,0,0.00,0,0,0
13147,0.00,0,0,0,0,0.00,0,0,0
13197,0.00,0,0,0,0,0.00,0,0,0
13247,0.00,0,0,0,0,0.00,0,0,0
13297,0.00,0,0,0,0,0.00,0,0,0
13347,0.00,0,0,0,0,0.00,0,0,0
13398,0.00,0,0,0,0,0.00,0,0,0
13448,0.00,0,0,0,0,0.00,0,0,0
13498,0.00,0,0,0,0,0.00,0,0,0
13548,0.00,0,0,0,0,0.00,0,0,0
13598,0.00,0,0,0,0,0.00,0,0,0
13648,0.00,0,0,0,0,0.00,0,0,0
13698,0.00,0,0,0,0,0.00,0,0,0
13748,0.00,0,0,0,0,0.00,0,0,0
13798,0.00,0,0,0,0,0.00,0,0,0
13848,0.00,0,0,0,0,0.00,0,0,0
13898,0.00,0,0,0,0,0.00,0,0,0
13948,0.00,0,0,0,0,0.00,0,0,0
13998,0.00,0,0,0,0,0.00,0,0,0
14048,0.00,0,0,0,0,0.00,0,0,0
14098,0.00,0,0,0,0,0.00,0,0,0
14148,0.00,0,0,0,0,0.00,0,0,0
14198,0.00,0,0,0,0,0.00,0,0,0
14248,0.00,0,0,0,0,0.00,0,0,0
14298,0.00,0,0,0,0,0.00,0,0,0
14348,0.00,0,0,0,0,0.00,0,0,0
14398,0.00,0,0,0,0,0.00,0,0,0
14448,0.00,0,0,0,0,0.00,0,0,0
14498,0.00,0,0,0,0,0.00,0,0,0
14548,0.00,0,0,0,0,0.00,0,0,0
14598,0.00,0,0,0,0,0.00,0,0,0
14648,0.00,0,0,0,0,0.00,0,0,0
14698,0.00,0,0,0,0,0.00,0,0,0
14748,0.00,0,0,0,0,0.00,0,0,0
14798,0.00,0,0,0,0,0.00,0,0,0
14848,0.00,0,0,0,0,0.00,0,0,0
14898,0.00,0,0,0,0,0.00,0,0,0
14948,0.00,0,0,0,0,0.00,0,0,0
14998,0.00,0,0,0,0,0.00,0,0,0
15048,0.00,0,0,0,0,0.00,0,0,0
15098,0.00,0,0,0,0,0.00,0,0,0
15148,0.00,0,0,0,0,0.00,0,0,0
15198,0.00,0,0,0,0,0.00,0,0,0
15248,0.00,0,0,0,0,0.00,0,0,0
15298,0.00,0,0,0,0,0.00,0,0,0
15348,inf,0,0,0,0,inf,0,0,0
15398,inf,0,0,0,0,inf,0,0,0
15448,inf,0,0,0,0,inf,0,0,0
15498,inf,0,0,0,0,inf,0,0,0
15548,325.56,0,42,0,0,inf,42,0,0
15598,650.96,28,38,0,-3,-325.40,80,0,3
15648,650.96,0,38,0,-3,-325.40,80,0,3
15698,713.06,13,37,0,0,-62.11,117,0,3
15748,1118.74,6,32,0,-7,-405.67,149,0,10
15798,1125.45,16,32,0,0,-6.72,181,0,10
15848,1482.07,0,27,0,-8,-356.62,208,0,18
15898,1743.98,17,24,0,-6,-239.32,259,0,24
15948,1764.71,6,23,0,0,-20.72,282,0,24
15998,2027.85,12,20,0,0,-17.39,322,0,32
16048,2260.40,13,17,0,0,-18.92,356,0,39
16098,2455.39,9,14,0,0,3.62,384,0,47
16148,2638.06,3,12,0,1,23.40,408,0,57
16198,2807.94,0,10,0,0,14.80,428,0,65
16248,3103.66,0,6,0,-7,-137.48,450,0,79
16299,3225.11,3,4,0,0,10.44,464,0,86
16349,3316.38,0,3,0,0,5.14,470,0,91
16399,3526.92,0,0,-1,0,-97.57,474,1,95
16449,3600.58,0,0,0,0,-114.36,475,3,95
16499,3745.32,0,-1,0,0,-79.63,477,6,95
16549,3885.00,-6,-3,0,-4,-68.21,485,6,103
16599,3766.01,-4,-2,0,-5,242.55,494,6,127
16649,4251.70,-33,-8,0,-34,-485.70,511,6,197
16699,4016.06,0,-5,0,0,92.40,526,6,209
16749,4035.51,-2,-5,0,-1,-19.45,546,6,231
16799,4004.27,0,-5,0,-1,-20.21,560,6,232
16849,3954.65,0,-4,0,0,51.76,573,6,234
16899,4193.46,-33,-7,0,-28,-426.51,591,6,278
16949,3967.20,0,-4,0,0,13.69,603,6,281
16999,3960.92,0,-4,0,-3,-55.69,614,6,284
17049,3901.17,0,-3,0,0,-8.10,624,6,284
17099,3758.46,-26,-2,0,-26,6.60,635,6,383
17149,3921.57,-8,-4,0,-10,-154.62,645,6,411
17199,3757.52,-6,-2,0,-11,118.45,651,6,434
17249,3654.97,0,0,-1,0,35.97,653,9,445
17299,3654.08,0,0,-1,0,-19.48,654,12,445
17349,3591.09,0,0,0,0,0.00,654,12,445
17399,3562.95,0,0,0,0,-2.54,654,12,446
17449,3507.95,0,1,-2,0,43.19,656,17,446
17499,3524.44,0,0,-1,0,-44.16,657,19,446
17549,3455.42,0,1,0,0,47.61,660,22,446
17599,3494.06,0,1,0,0,-38.64,663,22,446
17649,3485.94,0,1,0,0,-49.51,666,22,446
17699,3449.07,0,1,0,0,261.05,674,22,467
17750,3430.92,0,2,0,-1,-44.92,680,22,468
17800,3401.36,0,2,0,0,28.78,686,22,469
17850,3441.16,0,2,0,-1,-42.11,692,22,471
17900,3414.52,0,2,0,0,43.29,697,22,472
17950,3477.05,0,1,0,0,-43.77,701,22,473
18000,3483.51,0,1,0,0,-36.03,703,22,473
18050,3610.11,0,0,0,0,100.01,710,22,493
18100,3522.78,0,1,-1,0,-48.95,713,26,493
18150,3490.81,0,1,0,0,41.93,715,27,493
18200,3553.66,0,0,1,0,-54.71,716,29,493
18250,3518.65,0,1,-2,0,29.97,718,34,493
18300,3570.58,0,0,0,0,-42.83,718,35,493
18350,3540.24,0,0,1,0,50.85,718,37,493
18400,3598.85,0,0,1,0,37.51,718,38,493
18450,3565.49,0,0,0,0,31.64,718,38,493
18500,3611.85,0,0,0,0,-51.44,718,38,494
18550,3581.66,0,0,0,-1,31.05,718,38,496
18600,3623.19,0,0,0,0,-50.91,718,38,497
18650,3581.66,0,0,0,-1,35.41,718,38,500
18700,3609.24,0,0,0,0,40.36,718,38,500
18750,3563.79,0,0,0,0,35.92,718,38,500
18800,3610.11,0,0,0,0,-38.68,718,38,501
18850,3591.09,0,0,0,0,-41.51,718,38,502
18900,3620.56,0,0,0,0,-38.05,718,38,503
18950,3570.58,0,0,0,-2,51.74,718,38,506
19000,3623.19,0,0,0,0,-51.76,718,38,507
19050,3570.58,0,0,0,-2,45.62,718,38,511
19100,3605.77,0,0,0,-2,55.24,718,38,513
19150,3568.03,0,0,0,0,39.47,718,38,513
19200,3587.66,0,0,0,0,-28.10,718,39,514
19250,3556.19,0,0,1,0,31.47,718,41,515
19300,3600.58,0,0,1,0,45.04,718,42,515
19350,3557.87,0,0,1,0,40.11,718,43,515
19400,3589.38,0,0,0,0,-37.40,718,44,515
19450,3547.78,0,0,1,-1,38.17,718,46,517
19500,3557.87,0,0,1,0,38.39,718,47,517
19550,3546.10,0,0,1,0,254.26,723,48,546
19600,3551.98,0,0,1,0,181.22,725,49,557
19650,3591.95,0,0,0,0,-94.61,725,50,557
19700,3536.90,0,0,1,0,26.04,725,52,557
19750,3569.73,0,0,0,0,-36.16,725,53,557
19800,3536.90,0,0,1,0,43.05,725,55,557
19850,3587.66,0,0,0,0,-50.76,725,56,558
19900,3537.74,0,0,1,0,37.95,725,58,559
19950,3579.10,0,0,0,0,-41.36,725,59,559
20000,3547.78,0,0,1,-1,41.60,725,61,560
20050,3565.49,0,0,0,0,-18.55,725,62,561
20100,3537.74,0,0,1,0,41.36,725,64,561
20150,3576.54,0,0,0,0,-39.64,725,65,562
20200,3547.78,0,0,1,0,31.32,725,67,562
20250,3568.88,0,0,0,0,-21.94,725,68,562
20300,3537.74,0,0,1,0,41.36,725,70,562
20350,3589.38,0,0,0,0,-41.60,725,71,562
20400,3538.57,0,0,1,0,37.11,725,73,563
20450,3579.95,0,0,0,0,-43.05,725,74,563
20500,3546.10,0,0,1,0,33.85,725,76,563
20550,3589.38,0,0,0,0,-39.92,725,77,563
20600,3566.33,0,0,0,0,30.79,725,77,563
20651,3610.11,0,0,0,0,-50.55,725,78,563
20701,3581.66,0,0,0,-1,40.65,725,78,565
20751,3633.72,0,0,0,0,-41.77,725,78,565
20801,3594.54,0,0,-1,0,-57.60,725,79,567
20851,3626.69,0,0,0,0,-24.39,725,79,567
20901,3593.67,0,0,-1,0,-49.71,725,80,567
20951,3632.84,0,0,0,0,-38.30,725,81,567
21001,3595.40,0,0,-1,0,-50.57,725,82,567
21051,3641.66,0,0,-1,0,-50.57,725,83,567
21101,3590.23,0,0,0,0,-25.11,725,83,567
21151,3611.85,0,0,0,0,-29.33,725,83,568
21201,3580.81,0,0,0,-1,31.04,725,83,570
21251,3611.85,0,0,0,0,-41.27,725,83,571
21301,3559.56,0,0,1,0,41.01,725,84,572
21351,3588.52,0,0,0,0,-23.03,725,84,572
21401,3608.37,0,0,1,-1,30.64,725,85,573
21451,3541.91,0,0,1,0,430.54,733,86,636
21501,3546.94,0,0,1,0,391.10,740,87,684
21551,3546.94,0,0,1,0,357.28,746,88,719
21601,3612.72,0,0,0,0,5.23,746,88,719
21651,3571.43,0,0,0,-1,44.77,746,88,721
21701,3625.82,0,0,0,0,-44.15,746,88,723
21751,3582.52,0,0,0,-2,44.18,746,88,725
21801,3633.72,0,0,0,0,-5.27,746,88,725
21851,3583.37,0,0,0,-4,80.53,746,90,731
21901,3626.69,0,0,0,0,-43.32,746,90,733
21951,3567.18,0,0,0,0,38.59,746,90,733
22001,3590.23,0,0,1,0,28.88,746,91,733
22051,3547.78,0,0,1,0,51.07,746,93,733
22102,3579.95,0,0,0,0,-43.05,746,94,733
22152,3546.94,0,0,1,0,33.01,746,96,733
22202,3579.95,0,0,0,0,-33.85,746,97,733
22252,3546.10,0,0,1,0,23.63,746,99,733
22302,3591.09,0,0,1,0,27.03,746,100,733
22352,3556.19,0,0,1,0,24.62,746,102,733
22402,3560.41,0,0,0,0,-14.31,746,103,733
22452,3526.92,0,0,-1,0,33.49,746,105,733
22502,3560.41,0,0,0,0,-40.93,747,108,733
22552,3526.09,0,0,-1,0,45.34,747,110,733
22602,3569.73,0,0,0,0,-33.66,747,111,733
22652,3556.19,0,0,1,0,15.24,747,113,733
22702,3600.58,0,0,1,0,35.77,747,114,733
22752,3549.46,0,0,1,0,51.12,747,116,733
22802,3589.38,0,0,0,0,-29.81,747,117,733
22852,3566.33,0,0,0,0,29.06,747,118,734
22902,3598.85,0,0,0,0,34.26,747,118,734
22952,3564.64,0,0,0,0,34.21,747,118,734
23002,3621.44,0,0,0,0,-50.01,747,118,735
23052,3606.64,0,0,0,0,-5.99,747,118,737
23102,3620.56,0,0,0,0,-38.90,747,118,738
23152,3590.23,0,0,0,0,-30.18,747,118,739
23202,3632.84,0,0,0,0,-40.03,747,118,739
23252,3602.31,0,0,0,0,-36.44,747,118,741
23302,3635.48,0,0,0,0,-33.18,747,118,741
23352,3604.04,0,0,-1,0,-33.32,747,119,741
23402,3644.31,0,0,-1,0,-39.41,747,121,741
23452,3706.45,0,-1,0,0,-150.26,748,122,741
23502,3643.43,0,0,-1,0,-38.53,748,124,741
23552,3592.81,0,0,0,0,-18.32,748,124,741
23602,3605.77,0,0,0,-2,52.06,748,124,743
23652,3572.28,0,0,0,0,26.57,748,124,743
23702,3600.58,0,0,0,-1,50.59,748,124,744
23752,3565.49,0,0,0,0,33.36,748,124,744
23802,3609.24,0,0,0,0,27.43,748,124,744
23852,3598.85,0,0,0,0,43.75,748,124,744
23902,3546.94,0,0,1,0,330.03,754,125,787
23952,3546.10,0,0,1,0,272.64,758,126,815
24002,3535.23,0,0,1,0,210.08,760,127,827
24052,3568.03,0,0,0,0,11.92,760,128,827
24102,3517.82,0,1,-2,0,51.91,762,131,827
24152,3544.42,0,0,1,0,-47.10,763,133,827
24202,3508.77,0,1,-2,0,33.98,765,136,827
24252,3445.11,0,2,0,0,54.66,768,137,827
24302,3471.42,0,1,0,0,38.17,770,140,827
24352,3523.61,0,0,-1,0,-42.52,771,142,827
24402,3491.62,0,1,0,0,31.99,773,143,827
24452,3534.40,0,0,1,0,-53.32,774,145,827
24502,3499.77,0,1,0,0,33.80,776,146,827
24552,3481.09,0,1,0,0,45.01,777,147,827
24602,3546.10,0,0,1,0,406.47,786,148,897
24652,3498.95,0,1,0,0,215.76,791,148,912
24702,3560.41,0,0,0,0,-48.35,792,151,912
24752,3526.09,0,0,-1,0,39.39,793,154,912
24802,3579.95,0,0,0,0,-50.54,793,156,912
24852,3557.03,0,0,1,-1,32.34,793,158,913
24902,3570.58,0,0,0,0,-20.28,793,159,913
24952,3546.10,0,0,1,0,33.85,793,161,913
25003,3597.98,0,0,1,-1,38.11,793,162,914
25053,3557.03,0,0,1,0,33.20,793,164,914
25103,3609.24,0,0,0,0,30.76,793,164,914
25153,3571.43,0,0,0,-1,46.52,793,164,915
25203,3622.31,0,0,0,0,-41.51,793,164,916
25253,3591.09,0,0,0,0,-30.49,793,164,916
25303,3631.08,0,0,0,0,-39.13,793,164,916
25353,3604.90,0,0,-1,0,-50.57,793,165,916
25403,3643.43,0,0,-1,0,-38.53,793,167,916
25453,3613.59,0,0,0,0,39.60,793,168,916
25503,3644.31,0,0,-1,0,-28.99,793,170,916
25553,3615.33,0,0,0,0,27.22,793,171,916
25603,3622.31,0,0,0,0,-6.98,793,172,916
25653,3602.31,0,0,0,0,-34.03,793,172,916
25703,3652.30,0,0,-1,0,-48.26,793,174,916
25753,3600.58,0,0,0,0,-12.21,793,174,916
25803,3624.06,0,0,0,0,-32.11,793,174,916
25853,3592.81,0,0,0,0,-42.59,793,174,917
25903,3640.78,0,0,-1,0,-47.96,793,176,917
25953,3603.17,0,0,-1,0,-41.95,793,177,917
26003,3626.69,0,0,0,0,-21.79,793,178,917
26053,3591.09,0,0,0,0,-25.24,793,178,917
26103,3626.69,0,0,0,0,-25.25,793,178,917
26153,3592.81,0,0,0,0,-31.22,793,178,917
26203,3639.89,0,0,0,0,-47.94,793,178,917
26253,3594.54,0,0,-1,0,-60.29,793,179,917
26303,3601.44,0,0,0,-1,31.93,793,179,918
26353,3570.58,0,0,0,-2,49.11,793,179,920
26403,3610.98,0,0,0,0,-39.55,793,179,921
26454,3569.73,0,0,0,-1,42.99,793,179,923
26504,3617.07,0,0,0,0,-44.79,793,179,925
26554,3557.03,0,0,1,0,27.20,793,180,927
26604,3579.10,0,0,0,0,-22.07,793,181,927
26654,3537.74,0,0,1,0,41.36,793,183,927
26704,3589.38,0,0,0,0,-42.44,793,184,927
26754,3547.78,0,0,1,0,50.21,793,186,928
26804,3600.58,0,0,1,0,51.14,793,187,928
26854,3561.25,0,0,0,-1,48.85,793,188,929
26904,3616.20,0,0,0,0,-44.77,793,188,931
26954,3580.81,0,0,0,-1,31.04,793,188,933
27004,3615.33,0,0,0,0,-22.51,793,188,933
27054,3558.72,0,0,1,0,43.59,793,189,934
27104,3598.85,0,0,0,0,40.21,793,189,934
27154,3576.54,0,0,0,0,30.97,793,189,934
27204,3561.25,0,0,0,0,-1.69,793,190,936
27254,3536.90,0,0,1,0,34.53,793,192,936
27304,3597.98,0,0,1,-1,36.44,793,193,937
27354,3502.22,-1,1,-3,0,26.36,794,198,937
27405,3550.30,0,0,1,0,-40.70,795,202,937
27456,3519.47,0,1,-2,0,40.09,797,207,937
27506,3557.03,0,0,1,0,16.10,798,208,937
27556,3567.18,0,0,0,0,-45.23,799,209,937
